SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
NAJQ01_002072-T1	NAJQ01_020367-T1	795	0.035777	0.188922	0.189373	314.878597	81.121403	3.148330	0.201447	133
NAJQ01_000838-T1	NAJQ01_008699-T1	4270	0.019403	0.144337	0.134428	1646.838192	645.161808	3.838842	0.163709	1018
NAJQ01_002989-T1	NAJQ01_013246-T1	1470	0.019476	0.242779	0.080220	573.015314	122.984686	5.198632	0.176802	232
NAJQ01_002990-T1	NAJQ01_013247-T1	1516	0.011729	0.162554	0.072156	516.091974	167.908026	6.397252	0.146261	231
NAJQ01_005499-T1	NAJQ01_010486-T1	3430	0.003659	0.182094	0.020094	1369.825274	160.174726	5.150788	0.067018	518
NAJQ01_004232-T1	NAJQ01_014134-T1	2372	0.007346	0.090515	0.081153	820.833764	202.166236	4.787060	0.071344	341
NAJQ01_004235-T1	NAJQ01_008975-T1	2007	0.005443	0.190086	0.028636	737.518637	213.481363	4.937584	0.140676	317
NAJQ01_004659-T1	NAJQ01_018898-T1	991	0.020112	0.114476	0.175690	428.611072	90.388928	6.974734	0.109640	242
NAJQ01_004309-T1	NAJQ01_015298-T1	2413	0.004440	0.336499	0.013194	903.663861	203.336139	2.005656	0.196299	369
NAJQ01_006052-T1	NAJQ01_019043-T1	464	0.145062	0.577880	0.251024	257.216655	60.783345	1.472167	0.683375	136
NAJQ01_001078-T1	NAJQ01_011307-T1	2827	0.002642	0.266903	0.009897	1137.678231	185.321769	1.557262	0.118976	441
NAJQ01_004176-T1	NAJQ01_009481-T1	1051	0.026025	0.128368	0.202736	410.981787	99.018213	6.076377	0.137686	179
NAJQ01_003890-T1	NAJQ01_015827-T1	2019	0.023044	0.042430	0.543091	793.454546	292.545454	2.132973	0.084798	465
NAJQ01_003543-T1	NAJQ01_009458-T1	302	0.191417	0.530925	0.360535	252.883057	77.116943	1.706918	0.812268	186
NAJQ01_005721-T1	NAJQ01_016490-T1	1680	0.019961	0.070697	0.282342	609.805542	209.194458	3.476279	0.098761	274
NAJQ01_004146-T1	NAJQ01_006551-T1	2651	0.016006	0.197958	0.080854	1041.977201	209.022799	1.534378	0.139221	447
NAJQ01_007661-T1	NAJQ01_020264-T1	623	0.017028	0.393031	0.043325	237.580395	71.419605	0.929615	0.311803	108
NAJQ01_000215-T1	NAJQ01_000290-T1	1957	0.026465	0.125215	0.211352	674.680099	258.319901	6.094116	0.161417	347
NAJQ01_000105-T1	NAJQ01_000305-T1	1812	0.009850	0.130198	0.075650	817.640881	169.359119	1.514489	0.091500	490
NAJQ01_002460-T1	NAJQ01_004022-T1	4140	0.005098	0.125669	0.040564	1476.315519	434.684481	1.687226	0.097570	637
NAJQ01_002458-T1	NAJQ01_004020-T1	583	0.000000	0.052092	0.000010	422.305417	99.694583	4.600000	0.029846	455
NAJQ01_004592-T1	NAJQ01_008033-T1	1809	0.080466	0.209650	0.383809	752.406599	225.593401	1.569971	0.330793	351
NAJQ01_008303-T1	NAJQ01_018921-T1	1120	0.024213	0.111657	0.216854	378.505056	137.494944	4.836772	0.142542	173
NAJQ01_006366-T1	NAJQ01_019439-T1	952	0.002142	0.578645	0.003702	467.468918	51.531082	1.998510	0.178149	258
NAJQ01_003113-T1	NAJQ01_014681-T1	1088	0.045245	0.356166	0.127033	514.494769	118.505231	4.547136	0.310359	317
NAJQ01_003110-T1	NAJQ01_014689-T1	1276	0.015884	0.369627	0.042972	540.901521	122.098479	1.352061	0.243088	279
NAJQ01_005180-T1	NAJQ01_010596-T1	3230	0.010319	0.172254	0.059904	1073.523189	363.476811	3.658570	0.153837	480
NAJQ01_006478-T1	NAJQ01_019185-T1	367	0.009763	0.078239	0.124785	412.471310	148.528690	3.768208	0.083677	577
NAJQ01_005884-T1	NAJQ01_012562-T1	2602	0.002904	0.203742	0.014254	1035.240384	170.759616	3.797236	0.094024	422
NAJQ01_006885-T1	NAJQ01_013458-T1	1865	0.010944	0.225116	0.048615	690.352687	149.647313	1.750203	0.147298	280
NAJQ01_005963-T1	NAJQ01_024201-T1	-68	0.647411	99.000000	0.006540	59.796588	9.203412	0.420291	41.297857	67
NAJQ01_006826-T1	NAJQ01_007149-T1	2626	0.014889	0.306558	0.048567	916.483735	283.516265	4.506908	0.251399	404
NAJQ01_006828-T1	NAJQ01_007151-T1	2541	0.013008	0.094784	0.137241	853.365136	307.634864	4.112542	0.104030	387
NAJQ01_001472-T1	NAJQ01_020557-T1	140	0.000000	0.149780	0.000010	163.543157	22.456843	4.600000	0.054251	180
NAJQ01_005456-T1	NAJQ01_014896-T1	2488	0.009037	0.104617	0.086387	891.291315	227.708685	6.666613	0.085462	373
NAJQ01_009216-T1	NAJQ01_013940-T1	1969	0.015912	0.187886	0.084688	730.956929	196.043071	4.711999	0.156843	309
NAJQ01_000643-T1	NAJQ01_017240-T1	606	0.013154	0.083843	0.156891	230.363455	75.636545	4.008442	0.091881	107
NAJQ01_000652-T1	NAJQ01_011620-T1	5181	0.038367	0.147525	0.260070	2045.943852	648.056148	2.278085	0.193876	989
NAJQ01_001878-T1	NAJQ01_007987-T1	1584	0.029353	0.143539	0.204495	610.992640	175.007360	9.343319	0.164332	262
NAJQ01_006126-T1	NAJQ01_018244-T1	721	0.008720	0.190671	0.045732	346.049761	106.950239	5.660284	0.155031	269
NAJQ01_003106-T1	NAJQ01_011813-T1	3374	0.009068	0.105946	0.085593	1248.155390	377.844610	1.780890	0.094741	630
NAJQ01_000612-T1	NAJQ01_018307-T1	514	0.022964	0.192528	0.119278	309.586817	107.413183	2.668244	0.199924	316
NAJQ01_008800-T1	NAJQ01_016475-T1	580	0.002660	0.099153	0.026826	376.620280	130.379720	2.390789	0.082422	438
NAJQ01_001913-T1	NAJQ01_010320-T1	811	0.000000	0.509302	0.000010	312.984979	53.015021	4.098918	0.221317	122
NAJQ01_000574-T1	NAJQ01_005996-T1	2931	0.019928	0.145072	0.137369	1059.774231	320.225769	3.211475	0.146903	476
NAJQ01_006606-T1	NAJQ01_021087-T1	-277	0.933778	99.000000	0.009432	12.007588	2.992412	3.048637	61.492232	142
NAJQ01_001810-T1	NAJQ01_017711-T1	333	0.006714	0.000000	99.000000	149.853205	6.146795	4.600000	0.019348	53
NAJQ01_006057-T1	NAJQ01_015277-T1	697	0.000000	0.117894	0.000010	490.213581	121.786419	2.893402	0.070382	528
NAJQ01_008608-T1	NAJQ01_013289-T1	2677	0.008235	0.164042	0.050200	976.831841	265.168159	2.524819	0.124500	414
NAJQ01_006111-T1	NAJQ01_007697-T1	7249	0.016006	0.260646	0.061407	2560.454046	889.545954	4.381629	0.237251	1152
NAJQ01_006109-T1	NAJQ01_007695-T1	1762	0.010714	0.112019	0.095643	658.127921	157.872079	1.437108	0.090940	278
NAJQ01_010833-T1	NAJQ01_012897-T1	1781	0.010650	0.255968	0.041608	661.965762	139.034238	1.700317	0.159695	267
NAJQ01_004754-T1	NAJQ01_004911-T1	481	0.162445	0.642849	0.252696	408.085508	155.914492	3.458547	0.885750	380
NAJQ01_016218-T1	NAJQ01_016500-T1	-416	0.549168	1.799367	0.305201	78.713667	20.286333	0.761700	2.416048	261
NAJQ01_004782-T1	NAJQ01_011423-T1	717	0.003988	0.288166	0.013841	251.414008	78.585992	5.920966	0.214987	110
NAJQ01_004561-T1	NAJQ01_013317-T1	3292	0.015946	0.071676	0.222474	1205.241573	474.758427	4.415482	0.095085	681
NAJQ01_005120-T1	NAJQ01_013834-T1	3555	0.010563	0.161686	0.065332	1239.984983	350.015017	4.400745	0.131492	530
NAJQ01_001747-T1	NAJQ01_014186-T1	1183	0.001891	0.141078	0.013405	529.436829	157.563171	3.740894	0.101441	375
NAJQ01_001250-T1	NAJQ01_001768-T1	5201	0.019663	0.177686	0.110664	2049.782449	608.217551	4.369726	0.167469	955
NAJQ01_011142-T1	NAJQ01_019808-T1	605	0.019849	0.064188	0.309226	255.357688	32.642312	4.600000	0.074622	97
NAJQ01_009258-T1	NAJQ01_015524-T1	1581	0.008134	0.080432	0.101131	741.777958	212.222042	4.155282	0.072652	538
NAJQ01_004635-T1	NAJQ01_018940-T1	954	0.015601	0.041524	0.375702	454.859873	199.140127	10.959954	0.070483	425
NAJQ01_004636-T1	NAJQ01_020587-T1	281	0.032055	0.125825	0.254756	191.740011	69.259989	3.412661	0.170814	219
NAJQ01_006751-T1	NAJQ01_010199-T1	1692	0.006346	0.146859	0.043210	633.565882	113.434118	4.727578	0.083049	249
NAJQ01_003811-T1	NAJQ01_003851-T1	2284	0.011724	0.091191	0.128563	773.820410	285.179590	4.634335	0.099371	381
NAJQ01_000054-T1	NAJQ01_000492-T1	2129	0.016229	0.063476	0.255663	809.793687	198.206313	1.513887	0.076557	336
NAJQ01_001423-T1	NAJQ01_002158-T1	1514	0.025374	0.095204	0.266517	1022.695380	369.304620	3.037216	0.131700	1212
NAJQ01_001292-T1	NAJQ01_006626-T1	1636	0.003610	0.076356	0.047275	555.433487	194.566513	2.469550	0.067445	250
NAJQ01_000207-T1	NAJQ01_000282-T1	4304	0.007023	0.165478	0.042439	1574.123167	351.876833	2.691191	0.107917	642
NAJQ01_000077-T1	NAJQ01_000478-T1	3232	0.008740	0.219694	0.039784	1265.950738	297.049262	1.661522	0.146497	521
NAJQ01_010761-T1	NAJQ01_013932-T1	1160	0.021875	0.090923	0.240586	464.447191	117.552809	2.382527	0.107463	195
NAJQ01_009243-T1	NAJQ01_016597-T1	1270	0.007165	0.151609	0.047261	421.095029	139.904971	7.578309	0.129562	187
NAJQ01_023255-T1	NAJQ01_023261-T1	318	0.007753	0.000000	99.000000	129.732981	32.267019	4.600000	0.018627	54
NAJQ01_006811-T1	NAJQ01_011890-T1	3702	0.009410	0.115154	0.081718	1301.354380	387.645620	3.796547	0.101039	563
NAJQ01_009276-T1	NAJQ01_013619-T1	1299	0.012960	0.057763	0.224369	466.984460	127.015540	2.167171	0.067621	198
NAJQ01_010176-T1	NAJQ01_011083-T1	593	0.006242	0.212290	0.029403	804.483430	158.516570	2.449100	0.120477	1048
NAJQ01_006453-T1	NAJQ01_007729-T1	1282	0.004351	0.050280	0.086529	461.081511	144.918489	2.736207	0.046003	202
NAJQ01_002185-T1	NAJQ01_002541-T1	3813	0.040986	0.222664	0.184071	1506.788040	395.211960	2.955365	0.236210	667
NAJQ01_004581-T1	NAJQ01_006230-T1	1147	0.020208	0.121825	0.165878	377.790236	159.209764	5.584810	0.151006	179
NAJQ01_004580-T1	NAJQ01_006231-T1	742	0.018452	0.242406	0.076120	330.337620	131.662380	7.540535	0.246825	278
NAJQ01_008713-T1	NAJQ01_015332-T1	1632	0.052048	0.203327	0.255981	667.055957	247.944043	2.720874	0.279122	346
NAJQ01_004713-T1	NAJQ01_008258-T1	2574	0.018585	0.218387	0.085100	980.678058	255.321942	1.683122	0.179574	416
NAJQ01_009896-T1	NAJQ01_016015-T1	330	0.015837	0.109060	0.145218	255.241955	80.758045	22.177418	0.114731	293
NAJQ01_011542-T1	NAJQ01_012945-T1	4978	0.016997	0.164942	0.103049	1787.307644	504.692356	3.276491	0.148722	785
NAJQ01_002557-T1	NAJQ01_024552-T1	113	0.020505	0.409528	0.050070	148.608274	40.391726	3.619183	0.310933	200
NAJQ01_008189-T1	NAJQ01_012074-T1	7418	0.004671	0.187165	0.024958	2791.981501	652.018499	4.988443	0.117663	1157
NAJQ01_003933-T1	NAJQ01_005826-T1	1754	0.038584	0.211337	0.182571	639.394726	251.605274	6.113483	0.262101	361
NAJQ01_002223-T1	NAJQ01_015811-T1	2028	0.006608	0.141596	0.046665	760.157747	190.842253	1.657592	0.101089	318
NAJQ01_007431-T1	NAJQ01_010460-T1	962	0.012634	0.467794	0.027008	412.421297	79.578703	2.523384	0.258762	203
NAJQ01_009239-T1	NAJQ01_016070-T1	600	0.012955	0.051903	0.249592	233.846936	60.153064	3.634681	0.062770	99
NAJQ01_000041-T1	NAJQ01_014010-T1	1483	0.033177	0.165356	0.200637	540.043799	188.956201	3.341044	0.202312	281
NAJQ01_001551-T1	NAJQ01_009042-T1	2925	0.017983	0.270144	0.066567	1069.666197	313.333803	2.272066	0.225338	480
NAJQ01_001547-T1	NAJQ01_012302-T1	2816	0.020083	0.149800	0.134064	985.483511	382.516489	4.084967	0.169062	456
NAJQ01_001544-T1	NAJQ01_013937-T1	2392	0.005423	0.074975	0.072325	740.439972	297.560028	2.232866	0.076083	346
NAJQ01_001976-T1	NAJQ01_019197-T1	695	0.067928	0.097762	0.694830	392.956410	129.043590	1.412569	0.225909	308
NAJQ01_002182-T1	NAJQ01_008556-T1	2858	0.001829	0.252520	0.007241	1095.314504	221.685496	3.287470	0.132080	439
NAJQ01_002927-T1	NAJQ01_007410-T1	1999	0.003916	0.190542	0.020549	768.180808	143.819192	8.137150	0.100038	304
NAJQ01_002930-T1	NAJQ01_011703-T1	625	0.000000	0.087503	0.000010	227.568567	48.431433	4.600000	0.046064	92
NAJQ01_009503-T1	NAJQ01_013797-T1	946	0.014672	0.201978	0.072643	413.463108	90.536892	8.097077	0.144958	236
NAJQ01_002398-T1	NAJQ01_017153-T1	817	0.076974	0.331063	0.232507	341.793861	60.206139	0.780012	0.345085	163
NAJQ01_006436-T1	NAJQ01_015707-T1	1700	0.006088	0.194297	0.031332	660.269261	113.730739	3.131984	0.101229	260
NAJQ01_001755-T1	NAJQ01_008681-T1	662	0.030651	0.186324	0.164502	267.582867	86.417133	4.999499	0.205959	152
NAJQ01_002466-T1	NAJQ01_002526-T1	4162	0.043456	0.232478	0.186924	1722.017008	539.982992	2.449905	0.265737	1028
NAJQ01_000541-T1	NAJQ01_005692-T1	3764	0.004435	0.182338	0.024325	1356.933521	317.066479	3.436828	0.114394	558
NAJQ01_001238-T1	NAJQ01_001756-T1	3428	0.008082	0.059833	0.135074	1244.560242	315.439758	4.953924	0.055639	520
NAJQ01_007016-T1	NAJQ01_010580-T1	3450	0.005679	0.177478	0.031999	1237.775003	331.224997	4.420387	0.125841	523
NAJQ01_005488-T1	NAJQ01_010476-T1	3151	0.002479	0.159004	0.015591	1212.186147	263.813853	1.937831	0.091367	511
NAJQ01_005492-T1	NAJQ01_017022-T1	1156	0.001675	0.145447	0.011513	597.848856	92.151144	7.371602	0.062627	410
NAJQ01_003071-T1	NAJQ01_021553-T1	58	0.451708	2.801151	0.161258	181.356630	55.643370	1.119619	3.009947	124
NAJQ01_005229-T1	NAJQ01_014024-T1	1753	0.009254	0.109851	0.084240	652.449417	157.550583	1.506456	0.086462	271
NAJQ01_001634-T1	NAJQ01_003521-T1	1314	0.007737	0.157850	0.049013	520.212383	115.787617	5.507736	0.105197	215
NAJQ01_001451-T1	NAJQ01_013869-T1	653	0.002676	0.172323	0.015530	374.443621	87.556379	8.168400	0.104481	324
NAJQ01_015555-T1	NAJQ01_019574-T1	1231	0.009136	0.176948	0.051631	495.602798	95.397202	1.112051	0.108671	198
NAJQ01_011644-T1	NAJQ01_015588-T1	2479	0.009739	0.130948	0.074372	930.495793	212.504207	3.743174	0.096822	382
NAJQ01_000398-T1	NAJQ01_012354-T1	2497	0.004111	0.176222	0.023328	975.766995	182.233005	2.420051	0.093588	395
NAJQ01_000399-T1	NAJQ01_015854-T1	2314	0.005645	0.147163	0.038359	889.339125	175.660875	5.462160	0.086961	356
NAJQ01_000406-T1	NAJQ01_008377-T1	1532	0.023379	0.193584	0.120772	543.111055	173.888945	3.326764	0.193973	239
NAJQ01_000409-T1	NAJQ01_014182-T1	849	0.000000	0.089070	0.000010	284.562400	96.437600	4.136497	0.067636	127
NAJQ01_001795-T1	NAJQ01_015889-T1	1196	0.018869	0.121301	0.155556	429.407943	128.592057	2.397800	0.127424	187
NAJQ01_007657-T1	NAJQ01_010566-T1	1350	0.002063	0.120045	0.017187	485.462989	129.537011	6.201889	0.080741	205
NAJQ01_000267-T1	NAJQ01_008306-T1	2066	0.000000	0.188596	0.000010	764.888186	198.111814	4.160385	0.116396	321
NAJQ01_000265-T1	NAJQ01_008305-T1	3345	0.052389	0.188641	0.277719	1232.911262	438.088738	2.347299	0.264331	557
NAJQ01_011060-T1	NAJQ01_017943-T1	696	0.042570	0.043393	0.981044	436.136466	142.863534	2.882149	0.128320	437
NAJQ01_009323-T1	NAJQ01_012877-T1	2396	0.051771	0.137021	0.377834	882.344852	293.655148	5.987209	0.219175	392
NAJQ01_001274-T1	NAJQ01_008343-T1	2278	0.004514	0.219716	0.020543	889.164716	127.835284	7.467979	0.094693	339
NAJQ01_000383-T1	NAJQ01_009982-T1	4562	0.012397	0.180220	0.068788	1586.324075	432.675925	3.457980	0.145085	674
NAJQ01_000382-T1	NAJQ01_013104-T1	1016	0.000000	0.133097	0.000010	390.510107	92.489893	7.116344	0.076461	161
NAJQ01_005788-T1	NAJQ01_016123-T1	974	0.002799	0.115305	0.024272	358.079683	94.920317	1.925723	0.079119	151
NAJQ01_008419-T1	NAJQ01_016659-T1	353	0.000000	0.000000	99.000000	156.412239	14.587761	4.600000	0.000000	59
NAJQ01_004508-T1	NAJQ01_020179-T1	892	0.031181	0.113416	0.274926	360.318791	95.681209	2.843232	0.145308	225
NAJQ01_001194-T1	NAJQ01_012197-T1	278	0.000000	0.037199	0.000010	163.891393	55.108607	4.600000	0.028082	175
NAJQ01_001190-T1	NAJQ01_010501-T1	1352	0.013402	0.213067	0.062900	527.059941	93.940059	2.426145	0.130817	207
NAJQ01_001185-T1	NAJQ01_009921-T1	2388	0.019529	0.151096	0.129251	934.430922	250.569078	4.994006	0.142048	472
NAJQ01_007765-T1	NAJQ01_008946-T1	4383	0.001159	0.215888	0.005371	1726.311067	289.688933	2.159263	0.096045	673
NAJQ01_003945-T1	NAJQ01_015373-T1	1791	0.003094	0.158388	0.019537	647.710515	171.289485	5.196337	0.106720	278
NAJQ01_001299-T1	NAJQ01_002615-T1	2222	0.027740	0.101463	0.273403	827.461760	249.538240	2.913346	0.134465	366
NAJQ01_001297-T1	NAJQ01_002617-T1	1191	0.012676	0.084423	0.150153	398.612237	138.387763	5.093763	0.093497	180
NAJQ01_015575-T1	NAJQ01_020813-T1	312	0.015239	0.064703	0.235519	132.641484	32.358516	2.084605	0.074818	57
NAJQ01_012884-T1	NAJQ01_019247-T1	497	0.016714	1.421266	0.011760	241.991588	10.008412	25.500596	0.217492	99
NAJQ01_004139-T1	NAJQ01_019091-T1	671	0.011377	0.309930	0.036708	265.709823	40.290177	2.003178	0.152060	102
NAJQ01_007740-T1	NAJQ01_014611-T1	1155	0.036102	0.072345	0.499018	425.979646	132.020354	2.638435	0.134030	186
NAJQ01_007098-T1	NAJQ01_012479-T1	2196	0.026828	0.142324	0.188496	835.310392	235.689608	2.221373	0.156733	405
NAJQ01_006297-T1	NAJQ01_007592-T1	1898	0.280638	0.461666	0.607881	1310.960451	465.039549	1.787202	0.984118	796
NAJQ01_006708-T1	NAJQ01_012763-T1	812	0.031607	0.407631	0.077539	355.608281	61.391719	2.556925	0.260899	144
NAJQ01_006521-T1	NAJQ01_009543-T1	457	0.036094	0.079428	0.454427	170.511489	66.488511	1.567402	0.144754	81
NAJQ01_000720-T1	NAJQ01_017285-T1	521	0.006084	0.261989	0.023224	330.097038	68.902962	2.966660	0.150829	295
NAJQ01_000562-T1	NAJQ01_012797-T1	2354	0.004326	0.361915	0.011954	811.774856	199.225144	5.705532	0.224375	337
NAJQ01_000550-T1	NAJQ01_010304-T1	550	0.076320	0.246239	0.309943	311.409016	96.590984	4.408389	0.349641	212
NAJQ01_002814-T1	NAJQ01_011942-T1	403	0.006085	0.049237	0.123577	165.016253	20.983747	4.600000	0.032859	62
NAJQ01_008027-T1	NAJQ01_010929-T1	4145	0.023559	0.110764	0.212693	1509.593292	512.406708	3.042300	0.136974	679
NAJQ01_001175-T1	NAJQ01_009372-T1	579	0.009146	0.079549	0.114977	220.002933	52.997067	4.600000	0.068441	91
NAJQ01_005777-T1	NAJQ01_010051-T1	1115	0.022975	0.133772	0.171744	419.969663	120.030337	2.719334	0.142807	180
NAJQ01_010841-T1	NAJQ01_015921-T1	908	0.000000	0.132009	0.000010	324.186356	101.813644	4.915512	0.094650	149
NAJQ01_004809-T1	NAJQ01_008373-T1	2455	0.043187	0.126644	0.341007	957.236528	353.763472	1.455502	0.197121	502
NAJQ01_004808-T1	NAJQ01_008372-T1	832	0.021361	0.074315	0.287443	308.757157	93.242843	2.683540	0.100931	134
NAJQ01_004806-T1	NAJQ01_008371-T1	2795	0.019706	0.224960	0.087596	1028.574294	306.425706	1.581938	0.200455	487
NAJQ01_005403-T1	NAJQ01_011192-T1	863	0.003082	0.103347	0.029818	325.176147	94.823853	18.292615	0.077156	141
NAJQ01_005401-T1	NAJQ01_011340-T1	1859	0.013411	0.103139	0.130031	677.177825	168.822175	2.528326	0.093950	282
NAJQ01_004334-T1	NAJQ01_008322-T1	1142	0.018810	0.340649	0.055219	592.481408	118.518592	2.018277	0.217376	396
NAJQ01_007544-T1	NAJQ01_010086-T1	2501	0.003379	0.115747	0.029191	890.161102	225.838898	3.310838	0.078355	372
NAJQ01_004048-T1	NAJQ01_009123-T1	1188	0.006690	0.207727	0.032205	450.464269	95.535731	2.363854	0.125598	182
NAJQ01_010209-T1	NAJQ01_010333-T1	2348	0.001949	0.187453	0.010395	1027.730364	100.269636	7.291715	0.055315	423
NAJQ01_007770-T1	NAJQ01_021392-T1	-3	1.020726	3.041214	0.335631	275.317597	57.682403	0.973327	4.112147	128
NAJQ01_001470-T1	NAJQ01_011205-T1	804	0.033865	0.116390	0.290965	303.607198	95.392802	8.252010	0.160787	166
NAJQ01_005374-T1	NAJQ01_014320-T1	2639	0.016862	0.219353	0.076870	1019.691660	180.308340	3.336005	0.141862	413
NAJQ01_008433-T1	NAJQ01_014684-T1	337	0.008334	0.022958	0.363015	120.772952	44.227048	4.600000	0.036762	63
NAJQ01_004737-T1	NAJQ01_013012-T1	3708	0.019591	0.136400	0.143626	1293.576094	440.423906	2.787190	0.147778	578
NAJQ01_002781-T1	NAJQ01_009284-T1	2911	0.030409	0.120468	0.252427	1026.181204	431.818796	4.460432	0.171247	486
NAJQ01_004533-T1	NAJQ01_015085-T1	-4	0.017505	0.035798	0.488985	173.786548	57.213452	4.600000	0.066106	314
NAJQ01_004534-T1	NAJQ01_017868-T1	803	0.003762	0.082969	0.045341	266.491830	51.508170	5.738463	0.049774	106
NAJQ01_004238-T1	NAJQ01_014493-T1	2925	0.008234	0.115821	0.071095	1099.760246	235.239754	3.705949	0.081576	445
NAJQ01_000787-T1	NAJQ01_009389-T1	2069	0.052011	0.138232	0.376263	736.921892	277.078108	3.574720	0.226714	338
NAJQ01_006875-T1	NAJQ01_011224-T1	613	0.254016	0.341389	0.744067	426.263906	155.736094	1.139227	0.832188	285
NAJQ01_005159-T1	NAJQ01_011456-T1	982	0.008293	0.207083	0.040049	485.003459	114.996541	1.333483	0.139181	295
NAJQ01_003707-T1	NAJQ01_017011-T1	230	0.026825	0.167198	0.160441	379.780772	94.219228	8.138345	0.164184	557
NAJQ01_009478-T1	NAJQ01_011878-T1	3991	0.001975	0.085589	0.023073	1521.407900	488.592100	4.117990	0.066899	973
NAJQ01_008492-T1	NAJQ01_011962-T1	313	0.035635	1.026065	0.034730	158.153400	27.846600	0.722634	0.551745	97
NAJQ01_004854-T1	NAJQ01_009002-T1	2129	0.034706	0.180643	0.192123	752.376421	228.623579	3.740710	0.206149	329
NAJQ01_006661-T1	NAJQ01_010280-T1	4823	0.054542	0.261432	0.208627	2034.326595	662.673405	2.625606	0.316128	1099
NAJQ01_002661-T1	NAJQ01_013851-T1	1787	0.013903	0.112943	0.123096	654.733745	203.266255	6.275865	0.112098	309
NAJQ01_000794-T1	NAJQ01_013532-T1	4375	0.005611	0.219176	0.025601	1610.027447	468.972553	1.503167	0.161359	765
NAJQ01_007581-T1	NAJQ01_011176-T1	866	0.000000	0.195230	0.000010	315.068576	71.931424	3.344363	0.108862	129
NAJQ01_004317-T1	NAJQ01_016874-T1	-145	0.727474	99.000000	0.007348	61.963633	13.036367	0.791568	53.427090	108
NAJQ01_005248-T1	NAJQ01_012686-T1	5292	0.007450	0.123882	0.060142	1888.602512	577.397488	2.915242	0.104136	823
NAJQ01_003040-T1	NAJQ01_005460-T1	3701	0.013994	0.190960	0.073281	1407.061743	287.938257	2.622319	0.132167	565
NAJQ01_011414-T1	NAJQ01_012753-T1	1775	0.011980	0.035593	0.336593	673.288071	172.711929	2.268070	0.050403	283
NAJQ01_002470-T1	NAJQ01_002530-T1	1707	0.012609	0.099010	0.127347	640.382998	142.617002	3.401751	0.085038	261
NAJQ01_002471-T1	NAJQ01_002532-T1	7594	0.010069	0.097429	0.103349	2650.132564	829.867436	4.443507	0.092705	1160
NAJQ01_005293-T1	NAJQ01_010685-T1	1939	0.015241	0.129567	0.117629	729.688566	179.311434	3.543825	0.113379	318
NAJQ01_011131-T1	NAJQ01_013582-T1	776	0.000000	0.211865	0.000010	241.675605	112.324395	3.797334	0.201674	119
NAJQ01_005940-T1	NAJQ01_015544-T1	462	0.003899	0.152179	0.025623	257.120395	51.879605	8.149493	0.086384	177
NAJQ01_009850-T1	NAJQ01_011724-T1	2302	0.002385	0.070573	0.033801	839.805190	270.194810	3.827998	0.056950	521
NAJQ01_000878-T1	NAJQ01_017297-T1	489	0.004596	0.032035	0.143483	218.225248	63.774752	4.600000	0.032405	131
NAJQ01_000871-T1	NAJQ01_009684-T1	2067	0.005234	0.116515	0.044918	766.988992	190.011008	3.137552	0.081985	349
NAJQ01_005752-T1	NAJQ01_014915-T1	1322	0.012463	0.084389	0.147690	485.472602	126.527398	1.656211	0.082001	204
NAJQ01_005751-T1	NAJQ01_017873-T1	1174	0.016903	0.028163	0.600161	478.721303	145.278697	1.829209	0.058573	297
NAJQ01_009264-T1	NAJQ01_022093-T1	23	0.882739	3.831921	0.230365	197.600072	57.399928	1.475750	4.639781	104
NAJQ01_003148-T1	NAJQ01_014662-T1	1068	0.048005	0.080445	0.596750	387.551563	158.448437	2.777591	0.172258	183
NAJQ01_000453-T1	NAJQ01_000971-T1	3149	0.005924	0.113805	0.052057	1186.282361	298.717639	1.985321	0.082876	540
NAJQ01_000454-T1	NAJQ01_000970-T1	3360	0.010728	0.158880	0.067524	1220.632507	312.367493	3.610690	0.122748	567
NAJQ01_008638-T1	NAJQ01_017775-T1	850	0.005226	0.165519	0.031571	384.118112	125.881888	11.412094	0.134371	291
NAJQ01_004333-T1	NAJQ01_008323-T1	1211	0.042698	0.167837	0.254403	482.630137	174.369863	4.716646	0.227731	262
NAJQ01_007989-T1	NAJQ01_012048-T1	3459	0.015099	0.109266	0.138181	1272.402576	302.597424	6.875501	0.099572	537
NAJQ01_006947-T1	NAJQ01_013514-T1	2986	0.004365	0.133829	0.032616	1149.657254	206.342746	1.510743	0.072196	484
NAJQ01_013410-T1	NAJQ01_015906-T1	2583	0.009713	0.161861	0.060006	932.996355	300.003645	2.101052	0.140196	439
NAJQ01_011027-T1	NAJQ01_011085-T1	3406	0.006678	0.116067	0.057533	1278.700983	353.299017	2.934741	0.091075	632
NAJQ01_001288-T1	NAJQ01_010062-T1	2153	0.000000	0.320829	0.000010	863.402018	84.597982	2.339477	0.085891	316
NAJQ01_002372-T1	NAJQ01_008873-T1	3025	0.013163	0.107359	0.122611	1610.800308	378.199692	5.332241	0.093223	1229
NAJQ01_010905-T1	NAJQ01_012237-T1	1405	0.005765	0.031599	0.182436	522.410120	161.589880	1.990839	0.035604	242
NAJQ01_007472-T1	NAJQ01_010850-T1	2107	0.021957	0.114856	0.191167	786.927141	275.072859	3.943482	0.138057	414
NAJQ01_004205-T1	NAJQ01_011212-T1	748	0.015320	0.168893	0.090708	285.884792	98.115208	2.805700	0.163677	129
