SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
MUNK01_001725-T1	MUNK01_008672-T1	5452	0.009250	0.247605	0.037359	1849.679679	649.320321	3.475640	0.213547	837
MUNK01_001748-T1	MUNK01_013484-T1	724	0.025437	0.355468	0.071558	279.964787	89.035213	1.256014	0.315207	123
MUNK01_001737-T1	MUNK01_013472-T1	3256	0.019069	0.190661	0.100014	1044.658391	455.341609	2.201496	0.213473	500
MUNK01_003322-T1	MUNK01_016306-T1	1049	0.050446	0.402020	0.125481	370.394612	166.605388	8.182983	0.478567	182
MUNK01_003327-T1	MUNK01_016311-T1	2523	0.081583	0.391188	0.208552	951.184271	326.815729	1.566929	0.482269	463
MUNK01_003320-T1	MUNK01_016304-T1	3716	0.045655	0.232463	0.196399	1256.981211	579.018789	5.102388	0.313706	617
MUNK01_002334-T1	MUNK01_011559-T1	726	0.037149	0.321845	0.115426	262.171927	100.828073	2.808668	0.348682	124
MUNK01_012198-T1	MUNK01_017451-T1	2318	0.024794	0.278985	0.088872	705.062716	329.937284	8.860309	0.317475	346
MUNK01_012205-T1	MUNK01_017441-T1	2125	0.015752	0.455538	0.034579	834.078974	155.921026	2.211141	0.255049	330
MUNK01_004346-T1	MUNK01_010620-T1	1394	0.006416	0.294999	0.021749	469.641308	187.358692	2.202891	0.266136	326
MUNK01_000703-T1	MUNK01_009761-T1	372	0.074273	0.567774	0.130815	334.339075	118.660925	3.279680	0.610629	376
MUNK01_005394-T1	MUNK01_008532-T1	6790	0.019267	0.268085	0.071869	2262.880210	896.119790	4.101736	0.269550	1053
MUNK01_005391-T1	MUNK01_008530-T1	616	0.011671	0.162509	0.071820	259.329093	49.670907	5.182425	0.107754	127
MUNK01_007461-T1	MUNK01_017726-T1	2729	0.095297	0.429332	0.221967	1118.851667	372.148333	2.531540	0.536013	580
MUNK01_008585-T1	MUNK01_013769-T1	1216	0.028509	0.462414	0.061652	429.301859	146.698141	4.081340	0.417053	194
MUNK01_008586-T1	MUNK01_013768-T1	3153	0.039691	0.300057	0.132278	1128.258212	422.741788	3.485749	0.331969	519
MUNK01_004373-T1	MUNK01_008371-T1	3402	0.008311	0.259853	0.031983	1210.451808	301.548192	4.178236	0.175433	504
MUNK01_000693-T1	MUNK01_008089-T1	1585	0.021493	0.136701	0.157225	696.467613	68.532387	0.642842	0.095441	258
MUNK01_007545-T1	MUNK01_016154-T1	1006	0.013500	0.534137	0.025274	411.184643	146.815357	4.491742	0.451453	279
MUNK01_003323-T1	MUNK01_016307-T1	14242	0.021115	0.227647	0.092752	4182.767080	2234.232920	4.603448	0.279071	2167
MUNK01_004367-T1	MUNK01_008374-T1	3032	0.017662	0.436659	0.040448	1136.991546	354.008454	3.550358	0.351433	582
MUNK01_001690-T1	MUNK01_006330-T1	2639	0.012032	0.139226	0.086424	921.929969	305.070031	5.130204	0.130970	411
MUNK01_004317-T1	MUNK01_016239-T1	6151	0.013192	0.327036	0.040337	2115.943700	701.056300	1.974987	0.273891	963
MUNK01_000709-T1	MUNK01_009756-T1	5162	0.011544	0.368130	0.031360	1745.947073	576.052927	1.311891	0.300024	776
MUNK01_004323-T1	MUNK01_016244-T1	1986	0.021399	0.315338	0.067860	664.427092	265.572908	3.810379	0.316011	312
MUNK01_008042-T1	MUNK01_013739-T1	958	0.032350	0.425808	0.075974	664.183138	205.816862	4.139777	0.376293	739
MUNK01_008043-T1	MUNK01_013740-T1	819	0.042584	1.553632	0.027410	374.513583	45.486417	1.508060	0.618697	151
MUNK01_008824-T1	MUNK01_013738-T1	852	0.000000	0.515761	0.000010	328.394408	67.605592	5.473696	0.264154	132
MUNK01_004303-T1	MUNK01_016224-T1	5672	0.003411	0.327788	0.010407	2056.771417	583.228583	1.472971	0.225217	880
MUNK01_003104-T1	MUNK01_016778-T1	2548	0.018673	0.237123	0.078749	816.589817	359.410183	11.003559	0.256308	392
MUNK01_003099-T1	MUNK01_016773-T1	995	0.040904	0.212250	0.192718	403.501073	172.498927	5.046766	0.276656	291
MUNK01_002314-T1	MUNK01_005444-T1	211	0.019072	0.331550	0.057523	292.278158	82.721842	0.843555	0.264005	423
MUNK01_002312-T1	MUNK01_005442-T1	3461	0.012988	0.440987	0.029451	1243.121202	394.878798	3.327030	0.348501	571
MUNK01_000736-T1	MUNK01_001598-T1	1644	0.018379	0.277334	0.066271	633.594244	227.405756	2.615802	0.260322	334
MUNK01_004307-T1	MUNK01_016228-T1	1713	0.029411	0.318850	0.092242	556.901079	265.098921	18.539043	0.368270	310
MUNK01_005425-T1	MUNK01_008623-T1	4482	0.010883	0.336708	0.032323	1805.583364	390.416636	0.924633	0.206430	824
MUNK01_005427-T1	MUNK01_008621-T1	2162	0.002656	0.296238	0.008965	754.467895	238.532105	2.359433	0.219534	331
MUNK01_005423-T1	MUNK01_013123-T1	2714	0.020245	0.489446	0.041364	927.379450	287.620550	3.466411	0.393951	405
MUNK01_002422-T1	MUNK01_002630-T1	2521	0.013612	0.418422	0.032533	901.971796	274.028204	2.507100	0.323820	397
MUNK01_004071-T1	MUNK01_005665-T1	2920	0.016487	0.565800	0.029139	1134.685399	266.314601	2.285501	0.362716	488
MUNK01_003111-T1	MUNK01_016785-T1	3260	0.010075	0.438839	0.022959	1099.123224	376.876776	1.537818	0.358664	492
MUNK01_002421-T1	MUNK01_002629-T1	7243	0.018506	0.380976	0.048576	2526.871494	893.128506	3.312561	0.339494	1167
MUNK01_013152-T1	MUNK01_015856-T1	3243	0.005360	0.315020	0.017016	1123.853170	385.146830	7.073595	0.253187	555
MUNK01_002852-T1	MUNK01_016789-T1	1724	0.006192	0.337478	0.018349	648.667556	155.332444	1.292445	0.210590	273
MUNK01_002319-T1	MUNK01_002615-T1	8200	0.009024	0.337601	0.026729	2899.167295	1048.832705	2.738382	0.288942	1316
MUNK01_013126-T1	MUNK01_015884-T1	8238	0.020379	0.339648	0.060001	2886.870012	1187.129988	3.679156	0.340234	1552
MUNK01_007191-T1	MUNK01_017200-T1	1111	0.008179	0.376091	0.021748	369.069694	158.930306	4.517814	0.356767	176
MUNK01_016852-T1	MUNK01_017292-T1	1905	0.021252	0.590012	0.036020	740.278224	189.721776	0.666638	0.411841	332
MUNK01_016853-T1	MUNK01_017291-T1	4106	0.175489	0.460575	0.381022	2004.752405	647.247595	1.772861	0.735202	922
MUNK01_002313-T1	MUNK01_005443-T1	10541	0.075061	0.291645	0.257370	4020.845822	1700.154178	3.921628	0.418274	2196
MUNK01_007731-T1	MUNK01_017659-T1	4793	0.054544	0.288703	0.188927	1702.482715	628.517285	2.282494	0.353043	788
MUNK01_007754-T1	MUNK01_017683-T1	4554	0.009597	0.344166	0.027885	1574.314000	516.686000	5.202693	0.276807	705
MUNK01_000633-T1	MUNK01_001153-T1	2889	0.053546	0.367828	0.145573	1077.602581	371.397419	2.665517	0.402300	515
MUNK01_000625-T1	MUNK01_001145-T1	2676	0.018228	0.230811	0.078972	890.659645	327.340355	17.840888	0.226080	406
MUNK01_005505-T1	MUNK01_008403-T1	2117	0.002767	0.195256	0.014170	724.190105	205.809895	8.403454	0.136095	310
MUNK01_006209-T1	MUNK01_006651-T1	2253	0.010550	0.682863	0.015450	907.324251	133.675749	3.624219	0.290648	356
MUNK01_003012-T1	MUNK01_003645-T1	2166	0.067394	1.315027	0.051249	970.026535	136.973465	0.916896	0.665305	375
MUNK01_002264-T1	MUNK01_012122-T1	5410	0.006280	0.527158	0.011913	1919.166086	498.833914	1.756552	0.341212	810
MUNK01_009411-T1	MUNK01_016867-T1	3237	0.035210	0.308051	0.114299	1120.373838	427.626162	2.848820	0.331743	518
MUNK01_009413-T1	MUNK01_016865-T1	941	0.003065	0.419845	0.007301	326.896963	90.103037	2.310477	0.279362	139
MUNK01_001537-T1	MUNK01_018034-T1	3945	0.012120	0.339533	0.035696	1331.377494	417.622506	3.026570	0.270897	603
MUNK01_001542-T1	MUNK01_018030-T1	5227	0.003803	0.135834	0.027995	1845.565597	446.434403	1.944397	0.088559	772
MUNK01_002223-T1	MUNK01_004191-T1	1327	0.050836	0.265008	0.191827	593.568841	81.431159	1.425352	0.230020	238
MUNK01_002269-T1	MUNK01_012126-T1	6355	0.054576	0.175050	0.311771	2408.732176	999.267824	3.132545	0.269701	1382
MUNK01_000366-T1	MUNK01_003672-T1	2342	0.003687	0.384652	0.009585	815.963139	249.036861	3.023213	0.278312	355
MUNK01_003429-T1	MUNK01_006936-T1	1847	0.006258	0.372432	0.016802	641.897608	213.102392	2.225820	0.292572	285
MUNK01_004460-T1	MUNK01_007260-T1	3184	0.003216	0.267096	0.012042	1246.308700	259.691300	0.951228	0.146158	512
MUNK01_008228-T1	MUNK01_011911-T1	4404	0.030998	0.233437	0.132788	1532.173005	552.826995	2.469842	0.254020	748
MUNK01_008226-T1	MUNK01_011913-T1	622	0.000000	0.121537	0.000010	248.714863	54.285137	0.834349	0.065323	103
MUNK01_000598-T1	MUNK01_008500-T1	1513	0.054053	0.178068	0.303553	536.384274	249.615726	5.460967	0.280312	262
MUNK01_002429-T1	MUNK01_002822-T1	3508	0.049261	0.349070	0.141120	1505.137303	525.862697	2.537308	0.380660	993
MUNK01_002431-T1	MUNK01_002824-T1	2175	0.006812	0.276311	0.024652	737.443087	255.556913	3.506164	0.228509	339
MUNK01_000600-T1	MUNK01_008501-T1	3415	0.013874	0.370724	0.037424	1165.509352	430.490648	4.891747	0.330382	532
MUNK01_013139-T1	MUNK01_015870-T1	1957	0.037580	0.275158	0.136577	738.492867	233.507133	3.806887	0.283963	362
MUNK01_002981-T1	MUNK01_015129-T1	3890	0.046415	0.391575	0.118535	1516.320422	457.679578	2.288118	0.379326	670
MUNK01_016414-T1	MUNK01_016455-T1	2615	0.014308	0.244108	0.058613	847.149135	346.850865	3.383198	0.243191	440
MUNK01_007751-T1	MUNK01_017680-T1	815	0.009542	0.438434	0.021763	316.819013	49.180987	2.680750	0.201521	122
MUNK01_013837-T1	MUNK01_017753-T1	1654	0.034271	0.366267	0.093567	567.928697	197.071303	3.103421	0.359388	255
MUNK01_005284-T1	MUNK01_007975-T1	7002	0.010217	0.402252	0.025399	2490.251575	899.748425	4.599255	0.342804	1165
MUNK01_006790-T1	MUNK01_015434-T1	4488	0.028331	0.245976	0.115177	1530.864838	653.135162	3.314108	0.280256	728
MUNK01_002041-T1	MUNK01_014511-T1	638	0.017292	0.214778	0.080512	234.538750	83.461250	3.671521	0.207371	108
MUNK01_002029-T1	MUNK01_014500-T1	3920	0.015499	0.356579	0.043465	1434.381475	515.618525	2.112700	0.317061	773
MUNK01_008169-T1	MUNK01_011969-T1	2689	0.008718	0.309428	0.028175	923.289495	312.710505	1.484328	0.254395	412
MUNK01_002730-T1	MUNK01_015987-T1	2544	0.012309	0.319044	0.038580	860.543745	318.456255	3.434505	0.285480	395
MUNK01_000065-T1	MUNK01_013957-T1	1795	0.015525	0.353978	0.043860	596.706019	219.293981	2.869962	0.319446	274
MUNK01_002561-T1	MUNK01_006482-T1	267	0.042257	0.399963	0.105653	207.051528	56.948472	1.976086	0.358258	216
MUNK01_007750-T1	MUNK01_017679-T1	10723	0.008305	0.498013	0.016676	3753.621405	929.378595	1.784914	0.316474	1561
MUNK01_006219-T1	MUNK01_006400-T1	1797	0.006312	0.501498	0.012587	636.449615	170.550385	2.097833	0.332893	269
MUNK01_001049-T1	MUNK01_015474-T1	1452	0.062426	0.213116	0.292922	544.028423	238.971577	4.411296	0.325250	305
MUNK01_015230-T1	MUNK01_016619-T1	3494	0.002562	0.370136	0.006921	1173.101453	410.898547	2.456013	0.293738	528
MUNK01_007597-T1	MUNK01_016976-T1	1075	0.047646	0.446565	0.106694	415.230453	109.769547	1.825670	0.393162	177
MUNK01_007598-T1	MUNK01_016977-T1	2565	0.000976	0.388588	0.002512	1025.353527	174.646473	0.854064	0.172166	405
MUNK01_007599-T1	MUNK01_016978-T1	2587	0.055748	0.343412	0.162336	924.963536	440.036464	5.139882	0.445447	528
MUNK01_015236-T1	MUNK01_016625-T1	2616	0.008473	0.234682	0.036102	949.758694	232.241306	2.186365	0.158756	394
MUNK01_007595-T1	MUNK01_016974-T1	2347	0.054366	0.330080	0.164705	880.519917	331.480083	5.136781	0.389320	443
MUNK01_000424-T1	MUNK01_016961-T1	2579	0.008432	0.571541	0.014754	954.635494	263.364506	4.378840	0.390575	434
MUNK01_000425-T1	MUNK01_016962-T1	3341	0.015098	0.508868	0.029669	1237.787136	343.212864	1.604099	0.366865	549
MUNK01_000421-T1	MUNK01_016958-T1	1646	0.088299	0.386130	0.228678	611.583223	273.416777	4.678769	0.540939	295
MUNK01_016565-T1	MUNK01_017091-T1	1668	0.009308	0.251871	0.036956	540.782414	197.217586	5.630380	0.222387	248
MUNK01_001094-T1	MUNK01_006181-T1	2861	0.018456	0.605291	0.030491	1097.580515	240.419485	1.784933	0.371705	471
MUNK01_013158-T1	MUNK01_015850-T1	5616	0.009534	0.263583	0.036171	1953.362190	662.637810	2.582533	0.221656	873
MUNK01_000605-T1	MUNK01_008506-T1	1489	0.011623	0.263385	0.044128	477.277775	203.722225	5.526059	0.260814	227
MUNK01_000604-T1	MUNK01_008505-T1	3647	0.040050	0.404996	0.098889	1245.372572	509.627428	2.827119	0.438074	590
MUNK01_002978-T1	MUNK01_015132-T1	750	0.108231	0.309828	0.349326	336.505142	122.494858	2.150676	0.486095	179
MUNK01_002980-T1	MUNK01_015130-T1	699	0.000000	0.467447	0.000010	251.253165	75.746835	3.463552	0.324841	109
MUNK01_003529-T1	MUNK01_013509-T1	1486	0.065698	0.489837	0.134122	596.918289	204.081711	2.886829	0.521285	267
MUNK01_011479-T1	MUNK01_013610-T1	2275	0.027184	0.369259	0.073618	732.137000	341.863000	5.491512	0.408208	360
MUNK01_003538-T1	MUNK01_013501-T1	2676	0.024266	0.299676	0.080974	881.852798	372.147202	4.921915	0.317997	418
MUNK01_003539-T1	MUNK01_013500-T1	3517	0.011819	0.280473	0.042139	1195.049986	547.950014	5.292257	0.288828	681
MUNK01_011490-T1	MUNK01_013582-T1	3177	0.001692	0.380382	0.004447	1183.613169	349.386831	4.550205	0.263997	606
MUNK01_003275-T1	MUNK01_015352-T1	2531	0.019520	0.348537	0.056005	908.705728	291.294272	2.825945	0.298162	400
MUNK01_002558-T1	MUNK01_013092-T1	5919	0.006798	0.297365	0.022860	2143.363419	697.636581	2.646572	0.234449	950
MUNK01_004083-T1	MUNK01_004925-T1	654	0.013924	0.147845	0.094182	217.722335	91.277665	3.817891	0.160452	106
MUNK01_013146-T1	MUNK01_015863-T1	5436	0.028792	0.305215	0.094333	1907.682320	753.317680	3.214446	0.321138	887
MUNK01_002456-T1	MUNK01_002847-T1	1029	0.184097	0.671658	0.274094	860.638499	279.361501	1.867044	0.910728	776
MUNK01_002455-T1	MUNK01_002846-T1	2561	0.031024	0.663495	0.046759	1102.363873	289.636127	2.146427	0.487871	583
MUNK01_000768-T1	MUNK01_014814-T1	766	0.000000	0.590988	0.000010	262.088488	58.911512	6.176354	0.325383	107
MUNK01_000767-T1	MUNK01_014815-T1	2406	0.165610	0.771422	0.214682	1203.976019	311.023981	1.481721	0.869944	557
MUNK01_007062-T1	MUNK01_014840-T1	1252	0.020230	0.229821	0.088025	651.492784	299.507216	2.695678	0.258716	681
MUNK01_006689-T1	MUNK01_012903-T1	1606	0.103931	0.604575	0.171907	755.661855	162.338145	1.469105	0.577392	359
MUNK01_007090-T1	MUNK01_010513-T1	4158	0.024715	0.280176	0.088214	1401.350352	491.649648	4.546819	0.273191	631
MUNK01_003997-T1	MUNK01_011680-T1	4549	0.013364	0.429409	0.031123	1585.454329	520.545671	1.692725	0.348598	707
MUNK01_010245-T1	MUNK01_011589-T1	1354	0.058643	0.392202	0.149523	524.640189	180.359811	3.662725	0.431932	242
MUNK01_010238-T1	MUNK01_011597-T1	7172	0.029496	0.295648	0.099769	2425.336862	1009.663138	4.515091	0.323182	1145
MUNK01_012069-T1	MUNK01_017628-T1	1654	0.001486	0.100791	0.014740	673.768763	97.231237	4.030196	0.042027	257
MUNK01_001385-T1	MUNK01_005601-T1	6476	0.010512	0.283573	0.037070	2203.563068	886.436932	2.327704	0.266537	1030
MUNK01_001386-T1	MUNK01_005602-T1	6841	0.008238	0.264694	0.031124	2319.595773	881.404227	2.818118	0.236562	1108
MUNK01_010231-T1	MUNK01_011603-T1	2594	0.005825	0.487930	0.011939	861.861090	275.138910	1.536508	0.367465	379
MUNK01_002670-T1	MUNK01_011286-T1	2093	0.023663	0.598651	0.039528	815.719784	168.280216	1.079920	0.365987	329
MUNK01_004030-T1	MUNK01_007149-T1	885	0.024179	0.463028	0.052220	378.501821	83.498179	1.066264	0.310480	178
MUNK01_004041-T1	MUNK01_007161-T1	1259	0.004213	0.322648	0.013057	476.073502	93.926498	15.299356	0.170057	190
MUNK01_012200-T1	MUNK01_017449-T1	4359	0.004458	0.355221	0.012550	1575.208264	368.791736	2.697097	0.213001	648
MUNK01_013450-T1	MUNK01_015641-T1	3294	0.005642	0.302843	0.018629	1245.452794	308.547206	1.671749	0.193953	518
MUNK01_000204-T1	MUNK01_013239-T1	5118	0.042985	0.271913	0.158083	1838.055079	747.944921	2.317046	0.327592	921
MUNK01_010762-T1	MUNK01_016336-T1	1178	0.017242	0.242401	0.071130	440.152192	147.847808	2.490644	0.221569	211
MUNK01_000073-T1	MUNK01_013946-T1	2708	0.006688	0.349836	0.019117	1051.661785	292.338215	1.516954	0.243982	584
MUNK01_000278-T1	MUNK01_018075-T1	5201	0.063403	0.669818	0.094658	2023.330667	592.669333	1.462811	0.602369	956
MUNK01_000184-T1	MUNK01_013219-T1	3497	0.014138	0.653625	0.021631	1297.121914	310.878086	1.306326	0.413315	536
MUNK01_000182-T1	MUNK01_013217-T1	3419	0.001466	0.324822	0.004512	1365.928131	254.071869	2.043835	0.156537	560
MUNK01_006210-T1	MUNK01_006652-T1	329	0.000000	0.185424	0.000010	140.121308	18.878692	4.322028	0.066048	53
MUNK01_003028-T1	MUNK01_003628-T1	1284	0.001895	0.608907	0.003112	528.530705	92.469295	1.000482	0.276844	226
MUNK01_003798-T1	MUNK01_014396-T1	1906	0.018311	0.461638	0.039665	718.767402	163.232598	1.614815	0.301073	300
MUNK01_001642-T1	MUNK01_009321-T1	3003	0.024014	0.768731	0.031238	1177.746762	229.253238	1.318055	0.436069	469
MUNK01_005024-T1	MUNK01_012632-T1	4031	0.020219	0.344104	0.058759	1329.877283	551.122717	5.452904	0.345346	630
MUNK01_007555-T1	MUNK01_016164-T1	3518	0.011102	0.456659	0.024311	1361.669638	282.330362	5.184574	0.262857	548
MUNK01_001856-T1	MUNK01_007454-T1	6960	0.002105	0.224176	0.009389	2378.878449	798.121551	2.839672	0.173680	1060
MUNK01_001834-T1	MUNK01_008611-T1	910	0.080483	0.662892	0.121412	406.346792	79.653208	1.506320	0.527812	185
MUNK01_001847-T1	MUNK01_007446-T1	2999	0.000000	0.229428	0.000010	1019.795976	375.204024	5.799733	0.185123	465
MUNK01_001845-T1	MUNK01_007445-T1	3463	0.038459	0.176925	0.217374	1191.504774	476.495226	4.594483	0.234043	562
MUNK01_006273-T1	MUNK01_015916-T1	1305	0.000000	0.170760	0.000010	445.456705	160.543295	3.148217	0.135715	202
MUNK01_000249-T1	MUNK01_018107-T1	3827	0.005364	0.388573	0.013803	1309.834209	406.165791	1.850311	0.288200	572
MUNK01_000276-T1	MUNK01_003897-T1	3572	0.012382	0.576270	0.021487	1303.952999	343.047001	2.846099	0.389496	552
MUNK01_006077-T1	MUNK01_009684-T1	3333	0.026272	0.269555	0.097464	1124.395479	489.604521	3.747290	0.300215	538
MUNK01_005117-T1	MUNK01_009704-T1	3063	0.002722	0.248342	0.010960	1104.539890	320.460110	2.999665	0.173874	479
MUNK01_005141-T1	MUNK01_007011-T1	2074	0.048101	0.185671	0.259063	795.010151	308.989849	2.305561	0.259812	446
MUNK01_005121-T1	MUNK01_009699-T1	2075	0.016448	0.305243	0.053885	737.943606	243.056394	2.632747	0.264003	327
MUNK01_005122-T1	MUNK01_009698-T1	3061	0.009883	0.211630	0.046698	1019.179304	402.820696	9.857472	0.201100	516
MUNK01_005037-T1	MUNK01_006127-T1	4728	0.032325	0.233132	0.138654	1518.445781	626.554219	2.564566	0.272942	725
MUNK01_004045-T1	MUNK01_007290-T1	2073	0.014664	0.237057	0.061860	688.837892	316.162108	6.588047	0.253880	355
MUNK01_009834-T1	MUNK01_011092-T1	2356	0.010499	0.538713	0.019489	863.524452	216.475548	2.266652	0.349123	363
MUNK01_001348-T1	MUNK01_010719-T1	1851	0.040525	0.205749	0.196961	648.688731	245.311269	7.712870	0.257585	330
MUNK01_005526-T1	MUNK01_017997-T1	2715	0.029824	0.412358	0.072326	1028.152942	246.847058	3.384609	0.311655	431
MUNK01_006061-T1	MUNK01_009668-T1	1272	0.012371	0.262746	0.047084	408.343445	185.656555	7.462498	0.271880	200
MUNK01_005118-T1	MUNK01_009702-T1	1972	0.009090	0.249343	0.036456	719.498081	189.501919	2.132090	0.177529	304
MUNK01_005155-T1	MUNK01_009666-T1	641	0.108457	1.561440	0.069460	331.031132	67.968868	1.736496	1.067910	156
MUNK01_012342-T1	MUNK01_015175-T1	1454	0.000000	0.088319	0.000010	525.236027	122.763973	7.528769	0.050196	216
MUNK01_001061-T1	MUNK01_015462-T1	4136	0.020205	0.484852	0.041672	1580.375713	357.624287	1.310191	0.317842	669
MUNK01_002820-T1	MUNK01_005266-T1	1538	0.001796	0.305908	0.005870	557.596768	192.403232	4.199774	0.239436	260
MUNK01_002815-T1	MUNK01_005270-T1	1514	0.161567	0.898565	0.179805	773.737362	183.262638	1.321353	0.908099	344
MUNK01_005435-T1	MUNK01_008613-T1	2097	0.036931	0.216597	0.170506	695.614092	306.385908	5.714998	0.275604	334
MUNK01_009958-T1	MUNK01_010277-T1	4327	0.004972	0.464490	0.010704	1614.596392	365.403608	1.890220	0.269324	660
MUNK01_010207-T1	MUNK01_011625-T1	9230	0.005492	0.239444	0.022936	3289.891514	967.108486	2.292115	0.175924	1427
MUNK01_002125-T1	MUNK01_012508-T1	1745	0.183412	0.669082	0.274125	1013.141854	333.858146	1.677485	0.911360	672
MUNK01_005713-T1	MUNK01_012509-T1	1633	0.013607	0.373634	0.036419	594.053740	221.946260	4.112275	0.334597	324
MUNK01_000923-T1	MUNK01_016120-T1	2312	0.010268	0.501504	0.020474	833.554437	231.445563	1.116429	0.351069	371
MUNK01_000924-T1	MUNK01_016119-T1	2884	0.023204	0.349536	0.066384	964.075360	403.924640	4.106498	0.358676	456
MUNK01_000925-T1	MUNK01_016117-T1	2131	0.015916	0.509799	0.031220	762.269716	224.730284	3.101946	0.385105	335
MUNK01_000926-T1	MUNK01_016116-T1	1390	0.072035	0.185516	0.388297	497.940164	231.059836	5.376086	0.324011	257
MUNK01_000935-T1	MUNK01_016106-T1	2775	0.012072	0.336670	0.035857	919.374316	379.625684	4.171870	0.320802	433
MUNK01_005710-T1	MUNK01_012512-T1	2685	0.006105	0.298465	0.020454	904.862159	292.137841	2.782468	0.232373	399
MUNK01_004959-T1	MUNK01_016835-T1	2424	0.028362	0.429951	0.065966	917.508329	321.491671	3.926365	0.397695	507
MUNK01_000814-T1	MUNK01_002133-T1	3727	0.015618	0.296629	0.052653	1229.664644	444.335356	2.812959	0.270624	585
MUNK01_000817-T1	MUNK01_002136-T1	2347	0.021894	0.829516	0.026394	927.107638	176.892362	0.992139	0.453895	370
MUNK01_000818-T1	MUNK01_002137-T1	1959	0.010000	0.376244	0.026579	705.452000	248.548000	4.931327	0.316256	345
MUNK01_000869-T1	MUNK01_017532-T1	2096	0.073017	0.288196	0.253360	713.729600	345.270400	4.404940	0.429519	353
MUNK01_000944-T1	MUNK01_016097-T1	1459	0.034836	0.160418	0.217159	529.410042	199.589958	2.878173	0.207656	246
MUNK01_000958-T1	MUNK01_016077-T1	3008	0.046802	0.273817	0.170926	1103.190972	426.809028	2.226325	0.330392	510
MUNK01_000972-T1	MUNK01_016066-T1	615	0.013228	0.501584	0.026373	229.047797	64.952203	4.074504	0.363356	98
MUNK01_000885-T1	MUNK01_017547-T1	2481	0.022015	0.371593	0.059244	830.791061	273.208939	4.122466	0.325577	369
MUNK01_000888-T1	MUNK01_017551-T1	1937	0.005249	0.192004	0.027336	764.806836	168.193164	3.699701	0.116746	311
MUNK01_000887-T1	MUNK01_017550-T1	4126	0.013691	0.332182	0.041217	1363.956410	487.043590	2.855557	0.292483	617
MUNK01_013012-T1	MUNK01_014255-T1	4452	0.030068	0.592291	0.050765	1742.109458	477.890542	1.442834	0.453286	805
MUNK01_000838-T1	MUNK01_002160-T1	3004	0.027038	0.235634	0.114747	999.577785	407.422215	3.665728	0.262323	472
MUNK01_014559-T1	MUNK01_015968-T1	2451	0.013352	0.327647	0.040752	757.651593	370.348407	11.756391	0.349627	376
MUNK01_000909-T1	MUNK01_016136-T1	4018	0.049093	0.505843	0.097053	1531.589948	511.410052	1.594393	0.490285	699
MUNK01_005372-T1	MUNK01_013279-T1	870	0.021976	0.393080	0.055906	323.305946	111.694054	3.232842	0.351790	152
MUNK01_005368-T1	MUNK01_013283-T1	2008	0.041203	0.409976	0.100502	748.699405	202.300595	2.191887	0.358950	318
MUNK01_005367-T1	MUNK01_013284-T1	2360	0.020194	0.786374	0.025680	953.652431	267.347569	1.345864	0.563865	550
MUNK01_000939-T1	MUNK01_016102-T1	3750	0.004617	0.463420	0.009964	1303.563410	376.436590	1.381910	0.322263	560
MUNK01_000938-T1	MUNK01_016103-T1	2601	0.015027	0.238116	0.063106	875.109270	330.890730	5.186932	0.228707	402
MUNK01_009807-T1	MUNK01_012545-T1	3729	0.003933	0.349392	0.011258	1275.047378	407.952622	5.181158	0.263013	561
MUNK01_000937-T1	MUNK01_016104-T1	2072	0.035184	0.267096	0.131727	772.311634	238.688366	3.036649	0.269809	337
MUNK01_000936-T1	MUNK01_016105-T1	7314	0.027956	0.352544	0.079298	2535.171724	977.828276	3.372457	0.354911	1175
MUNK01_005584-T1	MUNK01_014373-T1	3348	0.004054	0.223905	0.018107	1236.613614	317.386386	3.961261	0.146869	518
MUNK01_016580-T1	MUNK01_017076-T1	1536	0.009144	0.400025	0.022859	550.426037	163.573963	2.767090	0.296079	238
MUNK01_000812-T1	MUNK01_002131-T1	9366	0.012109	0.272602	0.044419	3414.980761	1178.019239	2.145770	0.236761	1788
MUNK01_012092-T1	MUNK01_017604-T1	3990	0.017400	0.418459	0.041581	1426.952841	436.047159	5.325415	0.333811	621
MUNK01_010217-T1	MUNK01_011615-T1	4616	0.068273	0.311863	0.218921	1846.653576	802.346424	4.671829	0.426160	1082
MUNK01_010222-T1	MUNK01_011612-T1	2747	0.012413	0.203651	0.060954	893.778746	303.221254	3.584451	0.182571	399
MUNK01_014864-T1	MUNK01_016760-T1	2180	0.033518	0.049749	0.673738	1553.504542	417.495458	0.802333	0.110867	1543
MUNK01_008264-T1	MUNK01_011877-T1	2002	0.002759	0.199521	0.013828	726.292568	200.707432	5.242581	0.136081	309
MUNK01_011874-T1	MUNK01_014437-T1	2652	0.067732	0.701502	0.096552	1140.206263	233.793737	1.378776	0.526713	515
MUNK01_008099-T1	MUNK01_008301-T1	3385	0.025538	0.529086	0.048269	1334.979032	324.020968	1.050083	0.371660	572
MUNK01_006500-T1	MUNK01_011008-T1	634	0.062948	0.781346	0.080564	380.984953	93.015047	1.294211	0.611767	265
MUNK01_006496-T1	MUNK01_011012-T1	2077	0.005058	0.320274	0.015794	793.558044	166.441956	2.207354	0.179129	320
MUNK01_000376-T1	MUNK01_007408-T1	4066	0.022561	0.436654	0.051668	1314.020971	521.979029	4.550114	0.420867	641
