SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
CCFEE5311_002830-T1	CCFEE5311_009483-T1	4304	0.056344	0.284731	0.197886	1611.353926	569.646074	3.811578	0.347987	729
CCFEE5311_002835-T1	CCFEE5311_009488-T1	4380	0.003129	0.311466	0.010044	1601.569365	348.430635	2.283638	0.174669	659
CCFEE5311_002839-T1	CCFEE5311_009491-T1	495	0.015020	0.404778	0.037107	201.736981	47.263019	4.053967	0.267002	83
CCFEE5311_002843-T1	CCFEE5311_009495-T1	702	0.000000	0.284942	0.000010	247.086320	58.913680	8.905042	0.164578	102
CCFEE5311_002851-T1	CCFEE5311_009503-T1	3378	0.025581	0.241572	0.105893	1134.371742	443.628258	3.463823	0.258910	526
CCFEE5311_002880-T1	CCFEE5311_009508-T1	1469	0.019718	0.040505	0.486799	514.113676	202.886324	2.005056	0.076800	250
CCFEE5311_002883-T1	CCFEE5311_009511-T1	1083	0.040845	0.207760	0.196599	452.848996	135.151004	1.520155	0.237631	237
CCFEE5311_002885-T1	CCFEE5311_009513-T1	1674	0.058514	0.545153	0.107335	678.181496	182.818504	1.746758	0.485529	295
CCFEE5311_002887-T1	CCFEE5311_009515-T1	2922	0.059031	0.257860	0.228925	1229.000856	465.999144	2.480212	0.341082	728
CCFEE5311_002888-T1	CCFEE5311_009516-T1	1911	0.036807	0.229619	0.160298	682.578470	241.421530	3.518727	0.261555	318
CCFEE5311_002891-T1	CCFEE5311_009519-T1	4103	0.022288	0.355601	0.062677	1389.153445	488.846555	2.308504	0.327150	626
CCFEE5311_002892-T1	CCFEE5311_009520-T1	3906	0.014603	0.239870	0.060877	1385.449557	477.550443	7.446639	0.217039	621
CCFEE5311_002894-T1	CCFEE5311_009523-T1	3214	0.014316	0.286207	0.050020	1128.963073	389.036927	2.811672	0.251991	508
CCFEE5311_002910-T1	CCFEE5311_007212-T1	4596	0.027111	0.318815	0.085038	1569.024432	602.975568	3.163910	0.324276	725
CCFEE5311_002911-T1	CCFEE5311_007211-T1	1629	0.007525	0.382542	0.019670	601.455258	148.544742	2.108560	0.245402	292
CCFEE5311_002914-T1	CCFEE5311_007208-T1	1575	0.010481	0.284863	0.036795	576.970308	134.029692	5.247634	0.186615	237
CCFEE5311_002917-T1	CCFEE5311_007205-T1	2135	0.010228	0.351793	0.029073	788.596649	177.403351	10.585331	0.218866	322
CCFEE5311_002922-T1	CCFEE5311_007199-T1	2072	0.020252	0.487775	0.041519	767.543449	189.456551	2.131200	0.338421	338
CCFEE5311_002930-T1	CCFEE5311_007191-T1	1999	0.021812	0.355126	0.061420	721.267035	196.732965	2.774099	0.279729	306
CCFEE5311_002931-T1	CCFEE5311_007190-T1	3557	0.040535	0.441239	0.091866	1294.094150	427.905850	3.007684	0.420322	577
CCFEE5311_002937-T1	CCFEE5311_007186-T1	1893	0.000000	0.331247	0.000010	766.054612	172.945388	2.489716	0.183028	409
CCFEE5311_002938-T1	CCFEE5311_017499-T1	1548	0.068550	0.221151	0.309968	590.827814	186.172186	2.714701	0.315341	259
CCFEE5311_002951-T1	CCFEE5311_013617-T1	163	0.086494	0.678657	0.127448	141.843286	29.156714	2.493476	0.562385	124
CCFEE5311_002962-T1	CCFEE5311_013981-T1	3122	0.018483	0.096286	0.191959	1150.999809	301.000191	3.183214	0.103835	487
CCFEE5311_002967-T1	CCFEE5311_010066-T1	2492	0.012472	0.304406	0.040970	1415.544077	327.455923	2.970282	0.201951	1143
CCFEE5311_002977-T1	CCFEE5311_010057-T1	904	0.009501	0.234558	0.040507	317.754411	138.245589	2.191668	0.233196	192
CCFEE5311_002979-T1	CCFEE5311_010055-T1	1897	0.013962	0.202840	0.068835	722.926092	183.073908	3.713918	0.156386	302
CCFEE5311_002980-T1	CCFEE5311_010054-T1	2986	0.059776	0.315839	0.189260	1063.588667	355.411333	3.762213	0.371732	473
CCFEE5311_002983-T1	CCFEE5311_010051-T1	3696	0.019983	0.374752	0.053322	1293.484000	446.516000	2.572847	0.333069	580
CCFEE5311_002984-T1	CCFEE5311_010049-T1	581	0.004743	0.307685	0.015415	211.509816	73.490184	3.242413	0.248579	105
CCFEE5311_002985-T1	CCFEE5311_010048-T1	1025	0.012030	0.404875	0.029713	335.278104	129.721896	2.714708	0.364868	155
CCFEE5311_002999-T1	CCFEE5311_017294-T1	978	0.056766	0.314561	0.180463	366.335149	140.664851	3.180141	0.384871	172
CCFEE5311_003000-T1	CCFEE5311_017293-T1	1814	0.012632	0.381196	0.033137	678.646785	164.353215	2.089857	0.253464	281
CCFEE5311_003005-T1	CCFEE5311_017288-T1	1518	0.099092	0.230354	0.430174	609.464604	248.535396	1.962315	0.411344	299
CCFEE5311_003008-T1	CCFEE5311_017285-T1	2861	0.016078	0.384202	0.041848	1005.931016	353.068984	2.927730	0.335151	453
CCFEE5311_003011-T1	CCFEE5311_017282-T1	1766	0.011583	0.228160	0.050765	652.777464	157.222536	2.251063	0.160862	270
CCFEE5311_003013-T1	CCFEE5311_017278-T1	2314	0.048742	0.192819	0.252783	948.351825	251.648175	3.909099	0.236867	413
CCFEE5311_003015-T1	CCFEE5311_017276-T1	679	0.115562	0.284660	0.405963	287.665402	93.334598	3.717823	0.470958	131
CCFEE5311_003018-T1	CCFEE5311_017273-T1	2510	0.090060	0.385173	0.233818	1132.553055	490.446945	3.202694	0.537717	800
CCFEE5311_003019-T1	CCFEE5311_017271-T1	1680	0.016421	0.200417	0.081932	646.660304	172.339696	1.041377	0.165415	273
CCFEE5311_003026-T1	CCFEE5311_017264-T1	1813	0.093157	0.427863	0.217726	812.870153	267.129847	2.693786	0.527832	397
CCFEE5311_003027-T1	CCFEE5311_017263-T1	905	0.043885	0.504666	0.086958	387.157986	122.842014	2.426950	0.464614	249
CCFEE5311_003031-T1	CCFEE5311_017259-T1	2282	0.047709	0.311351	0.153231	897.254691	248.745309	2.982421	0.314801	392
CCFEE5311_003034-T1	CCFEE5311_017256-T1	1560	0.003437	0.521566	0.006590	583.297979	112.702021	2.305236	0.262010	232
CCFEE5311_003036-T1	CCFEE5311_017254-T1	3107	0.008136	0.465732	0.017469	1112.973964	297.026036	4.193484	0.313595	472
CCFEE5311_003037-T1	CCFEE5311_017252-T1	7652	0.030562	0.319896	0.095539	2757.191009	872.808991	2.849314	0.300392	1215
CCFEE5311_003051-T1	CCFEE5311_007438-T1	3320	0.014009	0.320622	0.043694	1224.852785	392.147215	2.157009	0.265103	586
CCFEE5311_003052-T1	CCFEE5311_007439-T1	3675	0.010792	0.362841	0.029743	1307.253661	354.746339	2.528585	0.257806	554
CCFEE5311_003002-T1	CCFEE5311_017291-T1	10753	0.007371	0.511612	0.014406	4113.156302	908.843698	1.744588	0.295873	1680
CCFEE5311_003054-T1	CCFEE5311_007441-T1	2178	0.021538	0.371942	0.057908	824.297393	210.702607	2.310450	0.278618	345
CCFEE5311_003055-T1	CCFEE5311_007442-T1	2932	0.044160	0.465426	0.094880	1142.794522	261.205478	1.917404	0.367601	490
CCFEE5311_003060-T1	CCFEE5311_012766-T1	1155	0.057794	0.271766	0.212662	489.415004	137.584996	2.654395	0.314240	223
CCFEE5311_003061-T1	CCFEE5311_012767-T1	1703	0.033341	0.422338	0.078945	654.394987	167.605013	1.002087	0.337972	286
CCFEE5311_003072-T1	CCFEE5311_009939-T1	546	0.015227	0.296891	0.051287	265.478337	49.521663	2.165066	0.178523	155
CCFEE5311_003076-T1	CCFEE5311_009944-T1	1215	0.036987	0.271413	0.136277	790.094820	253.905180	2.149782	0.282003	794
CCFEE5311_003081-T1	CCFEE5311_015403-T1	3962	0.032482	0.298939	0.108658	1522.146026	388.853974	3.006856	0.260104	637
CCFEE5311_003095-T1	CCFEE5311_010385-T1	2622	0.012838	0.307496	0.041749	1073.788467	168.211533	1.648972	0.158235	418
CCFEE5311_003103-T1	CCFEE5311_003257-T1	1905	0.070173	0.308001	0.227834	642.724314	305.275686	1.807199	0.440276	328
CCFEE5311_003113-T1	CCFEE5311_003247-T1	2093	0.046612	0.345509	0.134909	785.611765	219.388235	1.236619	0.335581	335
CCFEE5311_003116-T1	CCFEE5311_003244-T1	1608	0.012758	0.258652	0.049325	553.453489	181.546511	2.229775	0.220483	245
CCFEE5311_003119-T1	CCFEE5311_003241-T1	2050	0.005264	0.359027	0.014661	762.635813	248.364187	2.117448	0.276509	340
CCFEE5311_003145-T1	CCFEE5311_005831-T1	2443	0.018130	0.353007	0.051357	865.927579	280.072421	3.536045	0.299912	382
CCFEE5311_003149-T1	CCFEE5311_005835-T1	2090	0.024916	0.271544	0.091758	775.626374	259.373626	3.606859	0.260165	349
CCFEE5311_003150-T1	CCFEE5311_005836-T1	1557	0.046350	0.371126	0.124891	579.138237	161.861763	2.113392	0.351880	247
CCFEE5311_003163-T1	CCFEE5311_009208-T1	3712	0.006950	0.139100	0.049967	1301.934512	456.065488	5.286988	0.123700	586
CCFEE5311_003166-T1	CCFEE5311_009210-T1	1558	0.009072	0.261672	0.034670	554.752878	171.247122	3.027925	0.205964	242
CCFEE5311_003264-T1	CCFEE5311_013161-T1	3662	0.013365	0.427660	0.031252	1358.819785	390.180215	1.545911	0.317368	612
CCFEE5311_003273-T1	CCFEE5311_005163-T1	1367	0.005340	0.573882	0.009305	563.809863	72.190137	2.646529	0.209619	212
CCFEE5311_003283-T1	CCFEE5311_005173-T1	1887	0.026418	0.187021	0.141256	714.140947	260.859053	7.017834	0.208161	398
CCFEE5311_003286-T1	CCFEE5311_005176-T1	2182	0.020148	0.236275	0.085272	805.506487	199.493513	2.650354	0.189148	339
CCFEE5311_003287-T1	CCFEE5311_005177-T1	1449	0.010854	0.137583	0.078889	556.946178	121.053822	2.899563	0.100442	285
CCFEE5311_003290-T1	CCFEE5311_005180-T1	2379	0.075172	0.412251	0.182344	975.842683	341.157317	1.623154	0.487467	492
CCFEE5311_003298-T1	CCFEE5311_005189-T1	1387	0.144326	0.153076	0.942840	777.384995	368.615005	4.500474	0.441422	585
CCFEE5311_003334-T1	CCFEE5311_007365-T1	1060	0.031515	0.245203	0.128528	697.491345	229.508655	4.549401	0.253262	741
CCFEE5311_003336-T1	CCFEE5311_007367-T1	4078	0.010371	0.277718	0.037345	1408.737928	394.262072	4.105372	0.206496	601
CCFEE5311_003341-T1	CCFEE5311_007372-T1	2213	0.039883	0.265851	0.150021	824.462771	261.537229	2.561396	0.282907	363
CCFEE5311_003352-T1	CCFEE5311_010074-T1	4970	0.039513	0.201390	0.196202	1802.791852	579.208148	3.011441	0.236626	833
CCFEE5311_003356-T1	CCFEE5311_010078-T1	4953	0.014346	0.129140	0.111090	1620.420501	611.579499	5.229146	0.137401	744
CCFEE5311_003357-T1	CCFEE5311_010079-T1	2412	0.023080	0.243213	0.094898	901.991854	250.008146	1.550855	0.212561	388
CCFEE5311_003359-T1	CCFEE5311_010081-T1	3434	0.064561	0.255974	0.252218	1234.896857	538.103143	4.289157	0.367964	594
CCFEE5311_003360-T1	CCFEE5311_010082-T1	1806	0.021040	0.251444	0.083676	652.816155	211.183845	1.824022	0.232070	289
CCFEE5311_003368-T1	CCFEE5311_006486-T1	1928	0.041901	0.401397	0.104389	838.887008	265.112992	2.474703	0.384690	498
CCFEE5311_003370-T1	CCFEE5311_006484-T1	3777	0.012746	0.420868	0.030285	1424.743066	303.256934	2.570414	0.253110	576
CCFEE5311_003371-T1	CCFEE5311_006483-T1	3110	0.022379	0.165752	0.135013	976.087416	424.912584	6.923356	0.197588	467
CCFEE5311_003372-T1	CCFEE5311_006482-T1	2982	0.006140	0.184073	0.033356	981.749114	383.250886	6.787454	0.168294	455
CCFEE5311_003374-T1	CCFEE5311_006480-T1	3915	0.059247	0.319318	0.185543	1426.788156	541.211844	3.200217	0.392304	663
CCFEE5311_003375-T1	CCFEE5311_006479-T1	717	0.003666	0.178889	0.020493	273.449265	50.550735	0.746266	0.093013	108
CCFEE5311_003379-T1	CCFEE5311_006474-T1	2835	0.016265	0.466618	0.034858	1068.887300	326.112700	9.679944	0.364636	468
CCFEE5311_003380-T1	CCFEE5311_006473-T1	6002	0.030155	0.258310	0.116741	2164.731512	712.268488	6.615137	0.259921	1021
CCFEE5311_003154-T1	CCFEE5311_008335-T1	15837	0.029807	0.139226	0.214092	5446.179262	2068.820738	3.725952	0.179788	2505
CCFEE5311_003381-T1	CCFEE5311_006472-T1	4402	0.045751	0.303062	0.150961	1545.139375	584.860625	3.159211	0.349212	711
CCFEE5311_003382-T1	CCFEE5311_006471-T1	1649	0.049402	0.364863	0.135400	619.068003	229.931997	6.392542	0.404513	292
CCFEE5311_003383-T1	CCFEE5311_006469-T1	2265	0.010675	0.321974	0.033154	755.850943	273.149057	5.791841	0.279928	343
CCFEE5311_003392-T1	CCFEE5311_007125-T1	9648	0.027424	0.216430	0.126711	3400.906178	1294.093822	3.570366	0.238561	1565
CCFEE5311_003394-T1	CCFEE5311_007127-T1	1890	0.009954	0.299659	0.033218	708.701421	248.298579	4.870412	0.255358	351
CCFEE5311_003395-T1	CCFEE5311_007128-T1	1727	0.011207	0.305609	0.036670	629.629549	195.370451	4.028071	0.242774	275
CCFEE5311_003397-T1	CCFEE5311_007130-T1	869	0.027934	0.309976	0.090116	328.303605	85.696395	1.927455	0.258946	138
CCFEE5311_003400-T1	CCFEE5311_007134-T1	1235	0.024404	0.452420	0.053941	478.976901	97.023099	1.565425	0.289501	192
CCFEE5311_003401-T1	CCFEE5311_007135-T1	937	0.351290	0.635749	0.552561	576.699094	182.300906	2.731331	1.258839	263
CCFEE5311_003402-T1	CCFEE5311_007136-T1	1350	0.046036	0.414890	0.110961	582.546237	128.453763	1.900623	0.338027	248
CCFEE5311_003403-T1	CCFEE5311_007137-T1	3047	0.019878	0.359663	0.055267	1071.655595	395.344405	3.496518	0.334341	490
CCFEE5311_003405-T1	CCFEE5311_007139-T1	4936	0.021088	0.295315	0.071410	1779.466564	632.533436	2.225160	0.279008	806
CCFEE5311_003408-T1	CCFEE5311_007142-T1	3485	0.081610	0.155183	0.525896	1236.797106	524.202894	2.273509	0.310533	594
CCFEE5311_003409-T1	CCFEE5311_007143-T1	1674	0.064986	0.531389	0.122294	635.687697	258.312303	2.885766	0.599245	326
CCFEE5311_003412-T1	CCFEE5311_007145-T1	5669	0.009693	0.508209	0.019073	2026.042887	610.957113	3.552197	0.375577	879
CCFEE5311_003413-T1	CCFEE5311_007146-T1	1596	0.009073	0.347241	0.026128	611.276191	159.723809	10.033183	0.237388	257
CCFEE5311_003414-T1	CCFEE5311_007149-T1	4576	0.032669	0.454081	0.071945	1637.670583	504.329417	2.171366	0.395669	717
CCFEE5311_003416-T1	CCFEE5311_007147-T1	3339	0.049546	0.230802	0.214670	1189.757480	427.242520	2.148436	0.292312	539
CCFEE5311_003417-T1	CCFEE5311_007150-T1	6529	0.080828	0.343930	0.235013	2617.846570	778.153430	1.965430	0.423344	1138
CCFEE5311_003419-T1	CCFEE5311_007153-T1	1752	0.035830	0.369854	0.096875	630.019787	215.980213	3.601593	0.363314	285
CCFEE5311_003420-T1	CCFEE5311_007154-T1	5521	0.044845	0.280830	0.159687	2047.114351	715.885649	3.386009	0.317964	936
CCFEE5311_003421-T1	CCFEE5311_007155-T1	5222	0.023285	0.304873	0.076376	1791.153644	674.846356	4.663304	0.301033	822
CCFEE5311_003423-T1	CCFEE5311_007157-T1	3085	0.054197	0.439414	0.123339	1366.913154	346.086846	2.014792	0.396074	783
CCFEE5311_003155-T1	CCFEE5311_008336-T1	16039	0.010156	0.067399	0.150685	5456.822147	2226.177853	5.258973	0.080227	2671
CCFEE5311_003424-T1	CCFEE5311_007158-T1	2168	0.008920	0.226652	0.039356	789.492423	212.507577	2.681449	0.165293	334
CCFEE5311_003426-T1	CCFEE5311_007160-T1	1318	0.002087	0.188641	0.011063	479.857767	111.142233	9.364986	0.111509	197
CCFEE5311_003428-T1	CCFEE5311_007162-T1	7330	0.008555	0.436505	0.019599	2468.770869	822.229131	1.973378	0.346425	1097
CCFEE5311_003430-T1	CCFEE5311_007164-T1	1587	0.024306	0.212572	0.114344	565.021628	178.978372	3.524072	0.208788	251
CCFEE5311_003431-T1	CCFEE5311_007165-T1	3381	0.026678	0.378556	0.070474	1317.779909	362.220091	3.462842	0.307637	582
CCFEE5311_003432-T1	CCFEE5311_007166-T1	1223	0.028313	0.399881	0.070803	516.294468	98.705532	2.104379	0.263844	217
CCFEE5311_003434-T1	CCFEE5311_007168-T1	2690	0.023699	0.228156	0.103872	943.301944	346.698056	1.858394	0.235946	430
CCFEE5311_003439-T1	CCFEE5311_007173-T1	2067	0.023468	0.135139	0.173660	692.909851	279.090149	3.166274	0.166596	324
CCFEE5311_003440-T1	CCFEE5311_007174-T1	1057	0.007325	0.243051	0.030138	342.978313	113.021687	3.422008	0.197253	152
CCFEE5311_003447-T1	CCFEE5311_007181-T1	693	0.042434	0.403652	0.105125	304.044624	106.955376	4.216514	0.409303	189
CCFEE5311_003448-T1	CCFEE5311_007182-T1	4319	0.040323	0.315175	0.127938	1607.978842	558.021158	2.820071	0.333397	722
CCFEE5311_003474-T1	CCFEE5311_006387-T1	2122	0.055467	0.212270	0.261305	820.561199	232.438801	2.833036	0.270239	351
CCFEE5311_003476-T1	CCFEE5311_006385-T1	3834	0.031617	0.267682	0.118113	1465.029417	478.970583	2.835297	0.269339	673
CCFEE5311_003477-T1	CCFEE5311_006384-T1	1058	0.000000	0.261667	0.000010	412.246814	76.753186	3.176718	0.123213	163
CCFEE5311_003481-T1	CCFEE5311_006378-T1	6916	0.006354	0.396738	0.016014	2529.641180	674.358820	3.094712	0.265558	1069
CCFEE5311_003498-T1	CCFEE5311_010936-T1	1083	0.032217	0.282393	0.114087	444.380216	98.619784	3.041471	0.232963	182
CCFEE5311_003433-T1	CCFEE5311_007167-T1	5082	0.034002	0.383913	0.088567	1886.317578	609.682422	3.061794	0.358418	833
CCFEE5311_003502-T1	CCFEE5311_010940-T1	1633	0.020425	0.390088	0.052360	595.585831	136.414169	1.826382	0.267944	244
CCFEE5311_003506-T1	CCFEE5311_010944-T1	3010	0.070365	0.400367	0.175751	1080.908941	410.091059	2.892354	0.483390	507
CCFEE5311_003509-T1	CCFEE5311_010948-T1	1279	0.000000	0.267975	0.000010	455.930273	141.069727	15.910924	0.189965	199
CCFEE5311_003510-T1	CCFEE5311_010949-T1	3669	0.024503	0.444082	0.055177	1287.097221	488.902779	5.337836	0.420019	608
CCFEE5311_003513-T1	CCFEE5311_010952-T1	767	0.087258	0.254216	0.343242	472.170467	199.829533	3.885237	0.410716	492
CCFEE5311_003520-T1	CCFEE5311_010959-T1	2326	0.032126	0.350868	0.091560	859.875957	217.124043	2.891634	0.289153	361
CCFEE5311_003522-T1	CCFEE5311_010961-T1	2676	0.010057	0.243436	0.041314	900.983474	287.016526	3.258308	0.199322	396
CCFEE5311_003530-T1	CCFEE5311_016254-T1	1417	0.015902	0.230373	0.069029	509.067807	168.932193	3.776950	0.208021	226
CCFEE5311_003534-T1	CCFEE5311_016259-T1	2371	0.024722	0.472783	0.052290	803.292594	285.707406	7.477885	0.426822	363
CCFEE5311_003539-T1	CCFEE5311_016264-T1	2096	0.018432	0.331223	0.055648	714.445507	287.554493	4.589953	0.324591	334
CCFEE5311_003542-T1	CCFEE5311_016267-T1	5313	0.042913	0.416714	0.102979	1962.592941	719.407059	1.810822	0.429539	917
CCFEE5311_003549-T1	CCFEE5311_016273-T1	5236	0.013693	0.238802	0.057339	1807.114691	622.885309	3.838435	0.214186	812
CCFEE5311_003552-T1	CCFEE5311_016278-T1	329	0.058683	0.433669	0.135319	142.124887	28.875113	2.942759	0.366011	60
CCFEE5311_003553-T1	CCFEE5311_016279-T1	1849	0.015296	0.590714	0.025893	660.878786	173.121214	6.032009	0.404222	278
CCFEE5311_003557-T1	CCFEE5311_016283-T1	1444	0.074558	0.127505	0.584744	639.280825	305.719175	6.330190	0.275060	439
CCFEE5311_003561-T1	CCFEE5311_016287-T1	3663	0.026652	0.318093	0.083787	1433.906041	390.093959	3.938339	0.266945	612
CCFEE5311_003564-T1	CCFEE5311_016290-T1	3012	0.023719	0.306158	0.077474	1028.774779	372.225221	3.255791	0.296278	467
CCFEE5311_003565-T1	CCFEE5311_016291-T1	1024	0.047862	0.272466	0.175664	415.522543	121.477457	1.863238	0.296013	212
CCFEE5311_003566-T1	CCFEE5311_016292-T1	865	0.017503	0.326442	0.053617	348.030151	107.969849	0.760982	0.271957	184
CCFEE5311_003567-T1	CCFEE5311_016293-T1	6000	0.025057	0.225857	0.110940	2070.979860	791.020140	4.169412	0.241666	958
CCFEE5311_003571-T1	CCFEE5311_016295-T1	3837	0.016699	0.293335	0.056929	1332.240620	410.759380	2.323551	0.245676	581
CCFEE5311_003573-T1	CCFEE5311_016297-T1	3341	0.017949	0.341678	0.052533	1221.981985	326.018015	2.590109	0.258386	523
CCFEE5311_003578-T1	CCFEE5311_007578-T1	8881	0.006119	0.309876	0.019747	3118.423836	958.576164	5.073949	0.232613	1381
CCFEE5311_003582-T1	CCFEE5311_007574-T1	2545	0.006986	0.363397	0.019224	1006.777384	190.222616	5.906764	0.190877	404
CCFEE5311_003593-T1	CCFEE5311_009968-T1	3454	0.029386	0.174190	0.168703	1319.056529	333.943471	1.816100	0.175920	563
CCFEE5311_003594-T1	CCFEE5311_009969-T1	1215	0.030950	0.235261	0.131555	496.023972	97.976028	6.550722	0.193948	198
CCFEE5311_003599-T1	CCFEE5311_009975-T1	5003	0.027035	0.291090	0.092876	1864.823413	547.176587	2.450888	0.260813	807
CCFEE5311_003612-T1	CCFEE5311_012063-T1	3191	0.025136	0.178519	0.140800	1173.905710	356.094290	2.532285	0.182503	512
CCFEE5311_003615-T1	CCFEE5311_010455-T1	5853	0.026234	0.310887	0.084383	2044.915721	724.084279	3.178990	0.302008	923
CCFEE5311_003616-T1	CCFEE5311_010454-T1	1137	0.000000	0.243027	0.000010	426.427634	119.572366	3.739248	0.159667	195
CCFEE5311_003621-T1	CCFEE5311_010449-T1	1879	0.049838	0.372079	0.133945	685.827753	277.172247	3.702006	0.427759	327
CCFEE5311_003637-T1	CCFEE5311_005082-T1	2591	0.025863	0.354280	0.073002	944.779988	330.220012	4.137429	0.332766	428
CCFEE5311_003642-T1	CCFEE5311_005077-T1	572	0.005185	0.273422	0.018963	193.617967	70.382033	2.333132	0.230090	88
CCFEE5311_003558-T1	CCFEE5311_016284-T1	14290	0.009715	0.214008	0.045397	5025.419605	1631.580395	3.273505	0.179358	2221
CCFEE5311_003646-T1	CCFEE5311_005073-T1	700	0.060972	0.443099	0.137603	333.408695	86.591305	1.251400	0.419264	154
CCFEE5311_003668-T1	CCFEE5311_010615-T1	1953	0.014718	0.300749	0.048938	720.918035	236.081965	5.375754	0.255837	423
CCFEE5311_003669-T1	CCFEE5311_010614-T1	3848	0.018988	0.333110	0.057003	1360.710369	421.289631	2.373154	0.279752	594
CCFEE5311_003720-T1	CCFEE5311_004003-T1	2658	0.032524	0.536622	0.060609	1005.511880	275.488120	1.180229	0.422802	427
CCFEE5311_003725-T1	CCFEE5311_003998-T1	5049	0.009633	0.333431	0.028889	1724.575647	579.424353	3.028056	0.273191	768
CCFEE5311_003730-T1	CCFEE5311_003992-T1	1747	0.012043	0.394040	0.030564	669.619498	176.380502	2.854770	0.275055	282
CCFEE5311_003732-T1	CCFEE5311_003990-T1	2267	0.021381	0.322726	0.066252	783.074669	287.925331	4.952099	0.307183	361
CCFEE5311_003740-T1	CCFEE5311_003984-T1	5688	0.009160	0.309689	0.029577	2178.997803	677.002197	2.615025	0.241196	1054
CCFEE5311_003747-T1	CCFEE5311_003977-T1	2160	0.044179	0.234578	0.188333	781.149098	370.850902	3.068456	0.316415	475
CCFEE5311_003761-T1	CCFEE5311_004178-T1	5840	0.113842	0.342228	0.332651	2337.458313	920.541687	3.418121	0.535117	1088
CCFEE5311_003778-T1	CCFEE5311_004195-T1	1307	0.000000	0.074199	0.000010	522.799440	86.200560	8.625664	0.031507	203
CCFEE5311_003781-T1	CCFEE5311_004198-T1	6302	0.015344	0.252556	0.060756	2338.504669	766.495331	2.950721	0.221706	1039
CCFEE5311_003782-T1	CCFEE5311_004199-T1	5205	0.058855	0.285249	0.206330	1944.309530	692.690470	2.892839	0.354974	896
CCFEE5311_003785-T1	CCFEE5311_004202-T1	2541	0.009627	0.349117	0.027576	941.236765	258.763235	2.718442	0.248500	400
CCFEE5311_003786-T1	CCFEE5311_004203-T1	1835	0.024240	0.228028	0.106303	630.199146	230.800854	4.050260	0.236604	296
CCFEE5311_003789-T1	CCFEE5311_004207-T1	3121	0.016029	0.299895	0.053448	1135.384318	361.615682	4.034795	0.253799	532
CCFEE5311_003800-T1	CCFEE5311_012565-T1	2502	0.003926	0.140447	0.027954	893.975822	234.024178	3.523475	0.096749	418
CCFEE5311_003822-T1	CCFEE5311_012560-T1	2242	0.056272	0.360802	0.155965	880.374948	316.625052	2.978157	0.410476	408
CCFEE5311_003827-T1	CCFEE5311_012554-T1	4210	0.004749	0.053255	0.089174	1478.728886	432.271114	2.156620	0.047163	644
CCFEE5311_003828-T1	CCFEE5311_012553-T1	4203	0.009546	0.340886	0.028004	1651.891655	391.108345	1.232991	0.218932	683
CCFEE5311_003834-T1	CCFEE5311_013298-T1	2927	0.046808	0.448284	0.104415	1125.641791	353.358209	3.602884	0.428182	498
CCFEE5311_003845-T1	CCFEE5311_009226-T1	2714	0.017180	0.295415	0.058157	971.681372	342.318628	2.867120	0.268995	438
CCFEE5311_003846-T1	CCFEE5311_009225-T1	3349	0.034651	0.266633	0.129956	1284.878682	380.121318	2.960161	0.262837	563
CCFEE5311_003852-T1	CCFEE5311_009220-T1	1567	0.030718	0.329542	0.093213	631.547750	154.452250	0.807171	0.268314	309
CCFEE5311_003855-T1	CCFEE5311_014110-T1	1353	0.000000	0.156571	0.000010	505.630259	100.369741	4.976572	0.077797	202
CCFEE5311_003858-T1	CCFEE5311_014114-T1	2055	0.000000	0.120311	0.000010	826.309245	118.690755	0.442999	0.045333	315
CCFEE5311_003862-T1	CCFEE5311_005041-T1	1582	0.013347	0.362306	0.036839	604.971342	121.028658	4.190915	0.214562	259
CCFEE5311_003882-T1	CCFEE5311_014703-T1	3157	0.030952	0.393812	0.078595	1204.752167	424.247833	2.900330	0.376360	692
CCFEE5311_003883-T1	CCFEE5311_014704-T1	2170	0.034411	0.244795	0.140572	751.377715	283.622285	3.886344	0.276189	345
CCFEE5311_003890-T1	CCFEE5311_014709-T1	851	0.051453	0.306527	0.167859	496.575071	193.424929	2.703088	0.368871	478
CCFEE5311_003894-T1	CCFEE5311_014712-T1	2854	0.032457	0.473247	0.068583	993.800409	368.199591	4.224071	0.454856	462
CCFEE5311_003899-T1	CCFEE5311_014715-T1	3324	0.010085	0.423991	0.023786	1247.848439	276.151561	2.268876	0.255256	508
CCFEE5311_003924-T1	CCFEE5311_014743-T1	2007	0.091641	0.426836	0.214699	805.326654	247.673346	2.485067	0.511444	355
CCFEE5311_003937-T1	CCFEE5311_008599-T1	1917	0.008545	0.161734	0.052836	706.311741	229.688259	3.062107	0.138410	314
CCFEE5311_003961-T1	CCFEE5311_015905-T1	2955	0.009353	0.411602	0.022723	1076.951035	372.048965	6.826013	0.337906	571
CCFEE5311_003963-T1	CCFEE5311_015907-T1	2312	0.038670	0.254625	0.151870	842.747276	318.252724	2.226907	0.293602	406
CCFEE5311_003970-T1	CCFEE5311_015914-T1	2135	0.037548	0.254531	0.147518	778.539745	250.460255	2.543076	0.271086	372
CCFEE5311_004014-T1	CCFEE5311_004714-T1	1735	0.000000	0.194833	0.000010	625.984437	163.015563	7.739012	0.120763	263
CCFEE5311_004050-T1	CCFEE5311_014935-T1	864	0.031386	0.235355	0.133356	360.677461	137.322539	16.786955	0.262890	186
